Date,Open,High,Low,Close,Quantity
2005-04-28,103.91,105.88,102.67,104.69,39021408
2005-04-29,105.91,105.91,101.08,101.65,19545543
2005-05-02,101.93,103.08,101.0,102.77,15959434
2005-05-03,102.6,104.53,101.17,104.13,17944504
2005-05-04,104.34,104.91,103.37,104.21,10898847
2005-05-05,104.48,105.37,103.8,104.17,9023647
2005-05-06,103.95,105.97,103.95,105.7,24082286
2005-05-09,105.73,106.83,105.14,106.53,16441335
2005-05-10,106.6,106.98,104.56,104.77,11806343
2005-05-11,104.34,105.38,103.88,104.43,16253179
2005-05-12,103.93,104.22,102.92,103.77,19166010
2005-05-13,103.66,103.76,102.8,103.23,9217330
2005-05-16,103.47,104.65,103.47,104.0,12534457
2005-05-17,104.34,104.66,101.05,101.25,18730436
2005-05-18,101.64,102.33,100.7,101.95,23222182
2005-05-19,102.22,102.99,100.61,100.93,15736119
2005-05-20,101.06,101.43,99.25,100.19,22002244
2005-05-23,100.87,102.59,100.49,102.25,10656306
2005-05-24,102.63,103.13,101.37,102.22,19037969
2005-05-25,101.64,102.8,101.16,102.15,20941268
2005-05-26,102.22,102.7,101.36,102.1,40361345
2005-05-27,102.24,103.83,101.9,102.27,21782374
2005-05-30,102.31,102.93,101.06,101.41,11854779
2005-05-31,101.45,103.55,100.95,102.99,28162743
2005-06-01,103.57,104.76,103.18,104.14,22889532
2005-06-02,104.72,104.97,101.75,102.0,19891096
2005-06-03,101.64,106.99,101.64,106.48,48781351
2005-06-04,107.03,108.32,106.08,106.88,20959278
2005-06-06,106.65,108.97,105.68,106.32,32517366
2005-06-07,106.26,106.99,104.91,105.46,21873340
2005-06-08,106.13,107.8,105.88,107.5,26891506
2005-06-09,107.95,108.52,107.16,107.62,21031797
2005-06-10,107.99,109.61,107.99,109.06,32781268
2005-06-13,109.13,115.48,107.93,109.65,16939366
2005-06-14,109.92,110.69,108.72,110.5,17200545
2005-06-15,109.29,111.07,109.29,110.68,18024208
2005-06-16,111.07,114.54,110.88,113.62,42741018
2005-06-17,113.58,116.57,112.42,115.55,46901943
2005-06-20,120.31,124.3,118.65,121.37,125197013
2005-06-21,121.66,124.74,119.54,124.38,85588701
2005-06-22,123.78,127.05,123.59,126.0,66684374
2005-06-23,125.93,126.1,124.49,125.24,33305330
2005-06-24,124.93,126.76,123.79,126.02,33489714
2005-06-27,124.74,129.94,124.21,124.87,64632208
2005-06-28,128.98,128.98,120.73,121.19,52008099
2005-06-29,122.05,124.55,121.79,123.56,45878639
2005-06-30,124.74,125.73,122.56,123.69,37379527
2005-07-01,123.78,124.16,122.73,123.22,18253330
2005-07-04,123.59,125.03,123.01,124.05,19817912
2005-07-05,123.97,124.74,122.52,122.82,24418613
2005-07-06,122.69,124.55,122.69,124.2,17441086
2005-07-07,123.47,123.47,117.29,118.19,45380904
2005-07-08,120.89,120.89,118.39,119.41,28785231
2005-07-11,118.99,122.43,118.99,122.03,21422519
2005-07-12,122.22,123.97,121.38,122.87,26664660
2005-07-13,123.2,123.47,121.1,121.46,14229839
2005-07-14,121.59,124.52,119.56,123.49,43769917
2005-07-15,123.78,128.98,123.78,128.33,36878722
2005-07-18,128.4,129.52,126.7,127.4,40723699
2005-07-19,127.82,129.32,127.26,127.95,27472104
2005-07-20,128.21,131.48,128.21,130.73,30264488
2005-07-21,130.13,132.11,129.1,130.56,25830655
2005-07-22,130.9,133.09,130.54,132.74,19878556
2005-07-25,133.09,133.92,131.79,132.35,28598119
2005-07-26,131.86,133.29,130.94,133.05,22895818
2005-07-27,133.31,135.69,132.71,134.53,39281964
2005-07-29,134.37,137.04,133.4,135.39,39552509
2005-08-01,135.33,136.66,134.08,136.24,23148416
2005-08-02,137.04,143.69,136.87,142.73,47234208
2005-08-03,146.26,146.28,136.8,137.54,135773397
2005-08-04,138.02,145.46,138.02,140.37,75149153
2005-08-05,140.53,142.43,139.05,139.71,41764369
2005-08-08,144.34,153.81,136.12,136.93,57741216
2005-08-09,137.45,139.52,135.25,136.22,46250738
2005-08-10,138.54,139.11,136.52,138.49,37935621
2005-08-11,139.11,140.43,137.25,138.14,34337792
2005-08-12,138.56,139.12,135.16,135.56,33558026
2005-08-16,135.62,136.68,134.19,134.71,27032561
2005-08-17,134.75,138.22,133.79,137.63,36354852
2005-08-18,138.6,143.22,135.76,136.36,45061184
2005-08-19,144.38,144.38,135.36,135.86,33663964
2005-08-22,136.62,137.37,133.71,134.62,26333013
2005-08-23,135.71,136.0,131.49,131.89,34342436
2005-08-24,132.25,134.17,131.5,133.76,35927668
2005-08-25,134.65,134.9,133.39,134.05,37412208
2005-08-26,134.64,135.5,133.52,134.51,18828686
2005-08-29,135.91,139.56,133.41,134.82,23730026
2005-08-30,135.33,136.64,134.57,136.21,23369236
2005-08-31,137.06,139.32,136.34,138.48,34868332
2005-09-01,138.41,140.42,138.41,139.89,27733081
2005-09-02,139.56,141.03,138.62,140.62,25810701
2005-09-05,140.91,141.93,140.18,140.59,19372208
2005-09-06,140.53,141.47,139.66,140.31,16106571
2005-09-08,141.3,143.51,141.17,142.19,27582052
2005-09-09,142.45,143.41,141.41,142.77,21270862
2005-09-12,143.46,145.13,143.25,144.86,19585527
2005-09-13,144.95,146.19,144.37,144.82,28346073
2005-09-14,144.38,145.53,141.79,142.63,22027813
2005-09-15,142.74,147.06,141.51,146.45,28234805
2005-09-16,147.06,147.81,145.52,147.08,20276260
2005-09-19,149.07,161.7,145.92,147.11,20002125
2005-09-20,147.26,150.34,145.53,149.76,50212421
2005-09-21,150.15,151.11,144.38,150.58,59499044
2005-09-22,150.92,150.92,144.38,145.23,43696384
2005-09-23,147.84,147.84,142.28,143.94,54893995
2005-09-26,144.38,150.82,144.38,150.2,33546270
2005-09-27,152.06,153.23,150.16,151.69,37002956
2005-09-28,152.08,154.7,151.11,154.09,36250842
2005-09-29,154.0,156.58,154.0,155.6,37085018
2005-09-30,155.16,155.91,150.34,152.76,44867849
2005-10-03,151.11,154.54,151.11,152.89,24978416
2005-10-04,153.23,155.71,152.9,155.28,22512618
2005-10-05,155.54,155.91,153.62,154.39,20002281
2005-10-06,154.0,154.0,151.48,152.24,31024348
2005-10-07,153.03,153.03,149.32,151.77,41473210
2005-10-10,151.88,152.63,150.21,150.72,19298623
2005-10-11,151.5,152.23,148.61,151.84,19699849
2005-10-13,151.25,152.63,148.82,149.24,31383101
2005-10-14,149.19,149.65,146.59,147.04,37943101
2005-10-17,149.65,150.11,146.12,148.42,32335771
2005-10-18,149.64,150.42,144.09,145.62,32629403
2005-10-19,144.4,145.88,141.49,143.86,45466114
2005-10-20,145.34,147.44,141.88,144.02,39513803
2005-10-21,145.15,148.8,143.08,148.46,49368862
2005-10-24,148.26,149.27,145.15,145.74,25351761
2005-10-25,146.5,150.03,146.31,147.76,26069558
2005-10-26,148.21,149.17,146.56,146.98,21928919
2005-10-27,147.46,148.19,143.44,144.43,55173294
2005-10-28,145.34,146.04,141.97,142.76,31955106
2005-10-31,141.97,147.24,141.97,146.78,24709584
2005-11-01,149.57,150.13,146.73,147.49,8737605
2005-11-02,147.02,150.03,145.67,149.71,26761278
2005-11-07,147.24,152.21,147.24,151.69,26530322
2005-11-08,153.04,153.04,150.63,152.16,22580670
2005-11-09,152.46,154.17,151.52,152.3,22087886
2005-11-10,152.73,153.1,150.75,151.25,16718369
2005-11-11,151.5,154.82,151.5,153.11,26123356
2005-11-14,153.04,154.58,151.32,153.7,16684395
2005-11-16,154.19,157.66,154.19,157.36,29996769
2005-11-17,141.49,160.15,141.49,159.64,31024301
2005-11-18,160.15,160.74,158.54,159.03,19304592
2005-11-21,159.01,160.52,158.0,159.59,26741808
2005-11-22,159.7,161.5,156.89,157.72,35612873
2005-11-23,158.04,160.53,157.59,160.16,29921569
2005-11-24,160.35,163.32,160.35,162.49,30433543
2005-11-25,162.86,162.86,161.0,162.21,24409153
2005-11-26,162.47,163.24,162.11,162.84,4112608
2005-11-28,162.86,163.63,162.23,163.22,19506878
2005-11-29,163.47,166.68,161.82,163.27,41992442
2005-11-30,163.66,164.67,159.6,160.29,32973548
2005-12-01,160.35,162.34,159.82,161.61,31577444
2005-12-02,162.09,163.47,160.74,161.58,21035018
2005-12-05,163.05,163.99,160.93,161.75,19957642
2005-12-06,162.09,163.01,159.78,161.07,26153621
2005-12-07,161.7,163.61,159.58,162.36,27420852
2005-12-08,163.63,164.05,160.79,162.88,24596883
2005-12-09,161.7,166.49,161.7,166.19,33650712
2005-12-12,166.72,168.13,165.56,166.17,13863605
2005-12-13,166.69,168.34,165.42,167.78,20830608
2005-12-14,167.5,168.13,164.78,165.93,20534644
2005-12-15,166.32,166.49,161.53,162.71,27391106
2005-12-16,163.63,164.4,162.1,163.5,25075605
2005-12-19,164.4,165.84,164.4,165.0,12689875
2005-12-20,165.51,166.84,164.06,164.5,18822982
2005-12-21,164.8,166.2,163.44,165.58,19527948
2005-12-22,166.32,167.43,164.24,164.77,29760000
2005-12-23,164.59,165.55,161.74,162.26,30174384
2005-12-26,161.7,162.07,159.2,160.29,27652478
2005-12-27,160.74,167.46,159.42,166.88,30611132
2005-12-28,167.48,171.31,167.09,167.96,56298436
2005-12-29,167.09,172.29,167.09,171.54,47191184
2005-12-30,172.87,173.41,170.41,171.19,25702987
2006-01-02,171.9,173.64,171.35,172.84,19022447
2006-01-03,173.15,177.85,172.48,177.1,25479086
2006-01-04,177.29,180.18,177.1,179.0,22446587
2006-01-05,179.6,180.18,177.1,177.43,27577247
2006-01-06,177.43,179.3,175.77,177.23,33033766
2006-01-09,177.68,178.16,174.44,175.2,32414078
2006-01-10,174.98,175.18,170.99,172.11,49870894
2006-01-12,166.15,172.67,166.15,170.72,102221709
2006-01-13,171.32,172.67,169.99,170.39,52632197
2006-01-16,170.94,170.94,166.36,168.04,79880956
2006-01-17,168.49,180.37,167.87,178.74,234541969
2006-01-18,145.03,181.85,145.03,173.43,244000980
2006-01-19,175.0,182.41,172.85,176.13,40687840
2006-01-20,176.75,177.35,175.5,176.05,15439324
2006-01-23,175.5,176.5,173.5,175.59,16699732
2006-01-24,177.5,178.5,172.24,173.36,45251616
2006-01-25,174.0,174.95,171.25,172.1,53510384
2006-01-27,173.73,175.8,173.7,174.66,25117480
2006-01-30,175.0,179.55,175.0,177.76,29027924
2006-01-31,177.1,179.95,177.1,178.48,24836196
2006-02-01,178.65,179.7,175.25,176.2,19752548
2006-02-02,177.48,178.98,175.25,177.16,20089700
2006-02-03,176.75,176.75,173.75,174.15,13717200
2006-02-06,173.75,180.69,170.88,180.09,38103408
2006-02-07,180.14,180.88,176.63,180.14,27206988
2006-02-08,179.99,180.5,178.5,179.13,27002520
2006-02-10,178.75,180.89,178.75,179.9,20665080
2006-02-13,178.75,180.25,178.75,179.2,12683360
2006-02-14,178.75,181.09,178.03,178.55,26429232
2006-02-15,178.03,179.73,174.13,175.45,30636668
2006-02-16,175.45,177.35,173.51,174.26,16235744
2006-02-17,175.75,176.88,172.5,173.29,18528304
2006-02-20,173.5,175.86,172.25,175.51,12904440
2006-02-21,175.51,176.5,173.58,174.44,13441556
2006-02-22,174.81,176.38,174.5,175.99,11743932
2006-02-23,176.25,176.71,173.76,175.09,24846164
2006-02-24,175.5,176.85,174.75,175.71,9605252
2006-02-27,175.75,176.46,174.25,175.03,21595744
2006-02-28,175.94,178.73,173.83,177.21,30883164
2006-03-01,177.0,178.48,175.53,177.06,18094196
2006-03-02,177.5,179.75,176.75,178.29,15287848
2006-03-03,178.75,179.5,177.06,178.94,16741700
2006-03-06,179.25,183.48,179.25,183.05,24522116
2006-03-07,183.33,185.0,182.25,183.13,21580676
2006-03-08,183.25,183.25,177.91,179.98,28113152
2006-03-09,181.0,182.18,177.88,181.69,18474584
2006-03-10,182.75,184.48,181.79,182.86,13821820
2006-03-13,182.88,185.31,182.75,183.84,15864004
2006-03-14,183.5,186.63,182.29,185.63,14950752
2006-03-16,186.25,192.5,185.63,192.13,35287236
2006-03-17,192.5,195.49,190.78,193.76,25561732
2006-03-20,194.18,195.0,192.63,194.51,9929512
2006-03-21,195.0,198.75,193.63,195.11,17483052
2006-03-22,195.74,196.63,189.65,193.13,20438704
2006-03-23,195.38,196.11,192.16,194.34,15473784
2006-03-24,194.0,196.25,194.0,195.55,11303740
2006-03-27,196.5,199.43,196.5,198.59,12209480
2006-03-28,198.75,199.25,196.9,197.71,7329208
2006-03-29,199.0,199.45,196.81,198.44,7391188
2006-03-30,199.0,201.73,197.0,198.93,13036396
2006-03-31,199.99,202.0,197.0,198.84,33408292
2006-04-03,200.25,208.25,200.25,207.2,20127744
2006-04-04,207.75,210.75,207.51,209.19,15719416
2006-04-05,210.75,211.25,208.75,210.13,18256016
2006-04-07,211.13,211.58,207.41,208.36,16964476
2006-04-10,208.25,210.43,206.04,209.06,18415004
2006-04-12,208.78,214.68,205.28,207.19,37517080
2006-04-13,207.5,213.23,206.8,211.63,35017524
2006-04-17,212.5,214.25,211.53,212.86,11934828
2006-04-18,213.45,223.94,213.45,222.83,32844652
2006-04-19,224.73,233.0,223.5,230.45,42639092
2006-04-20,233.75,249.93,233.75,248.14,59649676
2006-04-21,250.0,252.0,238.38,243.74,34603904
2006-04-24,243.75,249.88,241.5,244.3,26706784
2006-04-25,244.38,246.25,237.75,238.78,14098832
2006-04-26,240.0,245.5,238.04,244.66,19181512
2006-04-27,245.5,262.5,245.5,249.49,39413244
2006-04-28,246.25,252.75,242.75,252.23,25036836
2006-04-29,251.65,257.5,251.65,255.74,4715324
2006-05-02,256.25,260.73,256.0,257.79,12182588
2006-05-03,257.8,260.5,255.28,258.89,10693556
2006-05-04,260.5,280.2,260.0,270.05,56747352
2006-05-05,270.93,277.25,270.5,274.81,23898396
2006-05-08,278.75,292.25,278.0,288.75,31051288
2006-05-09,290.0,292.43,284.0,288.53,28976904
2006-05-10,290.0,293.75,284.31,292.45,40811260
2006-05-11,293.75,296.1,275.25,277.56,48474596
2006-05-12,280.14,280.14,264.25,266.71,34233212
2006-05-15,267.5,267.5,252.89,255.41,38899216
2006-05-16,256.24,263.73,244.0,260.93,50101492
2006-05-17,267.3,272.99,263.75,271.55,23383476
2006-05-18,266.25,267.45,248.13,251.2,38197508
2006-05-19,252.5,265.0,240.38,244.53,55991020
2006-05-22,248.75,249.75,210.0,232.35,51645932
2006-05-23,234.75,245.0,230.3,241.78,33591428
2006-05-24,243.0,243.0,216.25,234.64,45827968
2006-05-25,236.1,240.5,230.63,237.5,36392776
2006-05-26,240.0,247.95,238.14,239.63,26525552
2006-05-29,240.5,244.5,237.75,238.99,14906104
2006-05-30,239.93,244.38,236.25,238.74,14184756
2006-05-31,234.5,240.73,228.0,238.54,36425720
2006-06-01,241.25,241.25,231.25,231.34,35743224
2006-06-02,232.5,240.5,231.26,239.53,22793480
2006-06-05,240.5,242.68,231.26,231.34,23393036
2006-06-06,230.0,231.25,225.0,226.63,33659796
2006-06-07,226.25,230.0,219.71,223.25,46084672
2006-06-08,220.28,221.25,201.75,206.43,47779136
2006-06-09,203.75,232.3,203.75,230.69,45189476
2006-06-12,229.5,237.0,223.33,225.26,28158584
2006-06-13,222.5,222.5,212.75,214.66,28976160
2006-06-14,216.25,223.25,210.8,214.61,34333736
2006-06-15,219.25,225.0,218.13,223.84,24000388
2006-06-16,227.0,236.25,227.0,230.4,27824604
2006-06-19,229.5,235.0,225.75,233.43,16012684
2006-06-20,232.5,234.0,229.0,231.25,18119608
2006-06-21,232.5,242.13,229.5,241.04,25987712
2006-06-22,242.5,248.35,241.8,243.78,19410176
2006-06-23,242.0,254.13,238.03,252.98,24124060
2006-06-25,252.5,256.0,250.53,251.8,3342172
2006-06-26,253.75,255.95,244.38,245.3,28188656
2006-06-27,248.25,252.73,244.89,246.44,50030284
2006-06-28,240.54,251.5,240.54,250.24,25615112
2006-06-29,255.98,257.5,250.38,252.09,24106428
2006-06-30,256.23,266.0,256.23,264.96,23805776
2006-07-03,265.41,269.93,263.58,267.78,17527416
2006-07-04,267.5,270.93,267.0,268.68,14475376
2006-07-05,268.5,274.75,266.29,273.54,17507616
2006-07-06,269.98,272.75,267.79,270.81,17077804
2006-07-07,273.5,273.5,256.56,257.9,26437636
2006-07-10,259.0,262.46,255.8,260.83,17899972
2006-07-11,261.25,263.19,259.05,262.3,13877592
2006-07-12,259.05,275.0,252.78,274.51,29377756
2006-07-13,271.56,273.75,267.59,268.86,13337372
2006-07-14,266.25,270.75,262.69,267.28,12989148
2006-07-17,264.5,267.1,256.94,257.85,11764260
2006-07-18,258.25,260.0,247.28,251.1,25496520
2006-07-19,252.5,257.48,244.29,245.76,26946444
2006-07-20,249.25,252.5,246.31,248.85,28812808
2006-07-21,247.5,248.75,238.9,241.89,26614044
2006-07-24,240.5,243.75,235.38,242.88,21291104
2006-07-25,246.2,247.75,244.25,246.95,12608268
2006-07-26,247.5,251.23,245.28,249.98,11795672
2006-07-27,251.23,253.95,247.06,250.03,18731800
2006-07-28,252.18,252.18,243.5,244.76,14436032
2006-07-31,247.0,249.5,244.03,244.7,13279280
2006-08-01,243.5,247.74,243.5,245.4,13918064
2006-08-02,244.75,248.61,244.75,247.73,8242196
2006-08-03,248.75,252.0,245.34,247.0,15894620
2006-08-04,247.0,249.88,240.56,241.95,19978396
2006-08-07,242.0,242.18,238.0,238.74,9730976
2006-08-08,238.88,244.93,238.75,244.29,8838064
2006-08-09,244.29,249.1,242.5,247.0,13474444
2006-08-10,247.0,247.5,241.8,244.74,10807476
2006-08-11,246.48,253.75,243.75,252.75,22101020
2006-08-14,253.75,258.0,250.55,257.31,10574460
2006-08-16,258.75,263.75,258.53,261.63,16469980
2006-08-17,264.75,268.5,259.51,266.53,21415588
2006-08-18,267.0,269.63,262.25,263.98,8630776
2006-08-21,263.75,268.73,261.25,266.9,9461316
2006-08-22,270.0,271.23,263.89,266.2,12380220
2006-08-23,265.5,268.48,263.79,265.48,9537188
2006-08-24,265.0,279.95,263.0,276.71,22619208
2006-08-25,278.75,281.25,275.25,277.66,19186224
2006-08-28,278.25,280.98,276.79,280.53,8295496
2006-08-29,282.48,284.98,278.75,279.71,15797928
2006-08-30,278.75,283.75,276.78,282.2,13153216
2006-08-31,260.0,283.95,260.0,279.34,20552320
2006-09-01,278.75,282.1,278.75,280.63,8582980
2006-09-04,281.26,284.49,281.26,282.9,9930936
2006-09-05,281.25,283.75,279.0,281.49,5954512
2006-09-06,281.5,286.5,281.0,284.38,14319320
2006-09-07,283.75,283.75,280.08,281.43,11224120
2006-09-08,282.5,283.61,278.13,282.7,17982320
2006-09-11,283.0,283.74,270.75,271.93,19051196
2006-09-12,273.0,277.44,268.28,276.71,23197356
2006-09-13,277.95,281.33,277.75,279.04,16019164
2006-09-14,280.0,284.23,278.95,281.59,12669752
2006-09-15,281.75,286.0,278.56,285.15,12033236
2006-09-18,286.25,287.66,281.29,283.36,11030376
2006-09-19,283.75,286.35,277.25,279.46,12242308
2006-09-20,278.5,282.95,276.26,282.04,12510904
2006-09-21,283.29,285.93,282.56,284.73,14809704
2006-09-22,283.69,289.73,282.0,289.0,21241556
2006-09-25,289.95,293.75,289.0,290.78,17238400
2006-09-26,291.0,295.5,290.04,294.78,15147144
2006-09-27,296.5,299.2,292.56,293.51,9683636
2006-09-28,292.8,295.0,290.75,292.0,15324748
2006-09-29,297.45,297.45,292.28,292.94,8104256
2006-10-03,291.31,294.09,290.0,290.45,4158088
2006-10-04,291.25,291.75,285.75,287.26,20349288
2006-10-05,290.0,291.1,287.65,288.73,16317432
2006-10-06,291.5,293.6,288.0,290.71,10809916
2006-10-09,288.75,291.75,287.53,288.36,6615460
2006-10-10,290.0,291.2,286.76,287.73,5267700
2006-10-11,288.75,290.48,284.63,285.83,10831420
2006-10-12,286.11,293.25,285.56,292.19,15560912
2006-10-13,293.25,298.99,293.25,297.68,21663280
2006-10-16,298.75,304.75,298.5,303.35,17392744
2006-10-17,303.75,305.45,301.28,303.8,10141888
2006-10-18,300.55,305.13,300.55,302.13,9864536
2006-10-19,303.5,303.5,296.65,299.28,14736616
2006-10-20,301.45,304.83,300.0,300.89,15170496
2006-10-21,305.0,305.0,298.78,300.3,2654276
2006-10-23,300.0,300.23,297.93,298.46,7118376
2006-10-26,297.5,298.5,292.5,293.74,9700984
2006-10-27,295.98,306.78,295.03,305.68,19106140
2006-10-30,306.25,310.0,303.04,309.04,8174360
2006-10-31,308.75,309.75,304.56,306.5,8193320
2006-11-01,305.25,317.0,305.03,316.1,21986748
2006-11-02,317.0,324.75,314.63,320.84,16603348
2006-11-03,322.5,322.98,317.0,321.93,13015856
2006-11-06,321.5,328.75,320.06,326.13,13987084
2006-11-07,327.0,328.99,321.29,322.83,14574484
2006-11-08,322.83,323.68,310.34,313.06,19529124
2006-11-09,314.0,316.65,310.95,315.15,16386388
2006-11-10,316.75,323.43,313.29,321.33,13733660
2006-11-13,322.0,324.0,320.5,321.35,4508332
2006-11-14,322.6,323.98,318.11,319.85,6499256
2006-11-15,320.5,321.46,314.53,315.66,8377632
2006-11-16,316.25,320.5,313.79,316.44,6464720
2006-11-17,317.5,318.0,313.09,314.81,5020860
2006-11-20,306.31,316.98,306.31,314.75,11148008
2006-11-21,316.75,319.6,314.79,318.51,7317100
2006-11-22,319.98,322.63,318.08,319.54,7208420
2006-11-23,320.0,322.45,317.25,317.99,7363992
2006-11-24,317.5,318.6,314.58,315.59,8416612
2006-11-27,315.5,317.25,312.66,313.21,7249516
2006-11-28,312.33,317.43,309.98,312.68,12465356
2006-11-29,313.78,316.43,311.54,312.33,7067128
2006-11-30,312.75,315.25,310.01,311.11,10765304
2006-12-01,311.28,317.23,311.28,315.26,9121392
2006-12-04,316.25,319.0,313.9,314.98,9992748
2006-12-05,320.0,323.6,316.25,319.89,15060856
2006-12-06,321.2,324.74,317.54,320.34,12796324
2006-12-07,320.25,327.25,320.25,325.25,15293992
2006-12-08,326.25,326.25,316.25,317.29,11670764
2006-12-11,320.0,320.0,306.58,310.0,18143744
2006-12-12,309.5,314.75,294.09,301.35,27512840
2006-12-13,303.73,310.53,300.25,309.6,21022980
2006-12-14,311.25,318.35,309.76,314.86,12021744
2006-12-15,316.5,317.5,311.38,313.43,9660836
2006-12-18,315.0,324.5,310.76,322.28,10089344
2006-12-19,324.45,324.45,307.5,313.39,16901916
2006-12-20,315.0,318.75,308.33,312.23,16804140
2006-12-21,313.0,316.9,310.78,315.36,9257464
2006-12-22,315.39,318.75,314.06,318.14,5611200
2006-12-26,321.23,321.23,316.5,319.25,6588640
2006-12-27,321.25,324.48,320.13,323.34,9345336
2006-12-28,324.25,325.75,317.06,318.68,16375940
2006-12-29,320.01,321.75,316.3,317.54,8977512
2007-01-02,318.75,321.45,317.58,320.23,4599608
2007-01-03,321.25,322.73,318.84,321.14,5958920
2007-01-04,322.5,325.0,319.25,320.13,12089692
2007-01-05,318.75,328.0,318.75,322.04,12188504
2007-01-08,323.5,323.5,316.65,319.21,8765420
2007-01-09,323.7,323.7,318.0,319.58,10244984
2007-01-10,318.75,322.73,316.03,318.29,19252672
2007-01-11,318.75,325.0,316.3,324.13,8912976
2007-01-12,327.18,336.25,323.75,334.88,17916356
2007-01-15,341.2,343.0,336.5,341.24,12869808
2007-01-16,341.75,343.0,336.03,336.74,7174036
2007-01-17,339.5,340.5,336.29,337.46,6257024
2007-01-18,338.75,346.18,337.25,341.85,14127052
2007-01-19,357.0,357.0,343.56,345.69,25835268
2007-01-22,346.25,348.74,342.76,343.46,6270092
2007-01-23,342.76,345.19,339.41,340.14,4855452
2007-01-24,343.6,343.6,340.06,342.38,6731760
2007-01-25,344.93,344.93,340.64,342.65,10119916
2007-01-29,342.5,348.48,341.31,345.58,6765080
2007-01-31,346.49,347.25,339.65,341.61,10800184
2007-02-01,342.0,346.0,341.01,344.4,3678316
2007-02-02,345.93,348.43,342.01,343.76,6527552
2007-02-05,345.0,347.75,343.0,346.84,3851432
2007-02-06,332.5,352.0,332.5,347.3,7026060
2007-02-07,349.5,349.95,345.31,348.73,6108188
2007-02-08,349.24,350.75,345.25,349.26,4008156
2007-02-09,350.13,351.7,342.5,347.95,6152992
2007-02-12,346.75,346.75,338.3,339.74,5072716
2007-02-13,339.0,346.25,335.5,341.5,5775008
2007-02-14,341.29,346.68,335.56,344.26,5686484
2007-02-15,345.63,353.43,345.63,351.74,8177976
2007-02-19,352.5,357.5,352.5,355.19,6251648
2007-02-20,357.25,361.1,352.56,353.65,13120828
2007-02-21,347.75,356.25,347.75,351.69,6109696
2007-02-22,353.75,356.49,350.0,353.01,14879344
2007-02-23,356.0,360.93,350.53,353.31,15006460
2007-02-26,355.0,357.45,343.13,351.64,28993464
2007-02-27,326.28,353.78,326.28,351.36,11954360
2007-02-28,337.53,345.0,332.79,338.13,28227272
2007-03-01,343.75,343.75,329.76,341.94,15809564
2007-03-02,342.75,342.75,327.0,329.05,18988136
2007-03-05,325.0,325.25,312.05,314.84,21556476
2007-03-06,318.5,326.73,315.83,324.46,14212464
2007-03-07,327.75,332.25,315.28,322.16,13801056
2007-03-08,329.75,335.0,322.5,333.89,13383188
2007-03-09,334.5,337.45,326.25,329.55,9645524
2007-03-12,332.48,333.65,326.75,328.93,8624036
2007-03-13,328.93,332.93,326.31,331.69,6326212
2007-03-14,327.25,327.25,315.31,321.34,10748060
2007-03-15,324.75,327.48,319.75,320.85,11436988
2007-03-16,320.85,326.45,319.0,325.04,10271800
2007-03-19,325.28,329.5,324.28,328.39,4723576
2007-03-20,329.5,333.75,329.0,330.74,4691068
2007-03-21,330.0,335.95,326.25,335.0,4795856
2007-03-22,336.75,344.99,336.75,343.81,9656076
2007-03-23,344.0,345.95,340.0,344.01,7624464
2007-03-26,345.75,345.75,337.5,341.14,5894908
2007-03-28,340.0,343.5,335.64,337.5,8532676
2007-03-29,341.0,342.25,336.5,339.3,10592236
2007-03-30,340.0,343.73,338.3,342.58,10582108
2007-04-02,338.75,339.7,326.31,328.49,13161336
2007-04-03,330.13,336.5,327.38,335.19,10644516
2007-04-04,337.0,342.24,336.93,340.81,7960208
2007-04-05,340.75,341.2,338.05,339.71,4853868
2007-04-09,341.25,347.0,340.5,346.08,4447724
2007-04-10,347.38,347.5,342.65,346.1,5301732
2007-04-11,346.29,349.6,344.26,346.65,6710728
2007-04-12,346.0,348.25,343.06,346.88,4396464
2007-04-13,343.81,353.98,343.81,352.99,6080292
2007-04-16,354.53,366.0,354.31,364.44,6789808
2007-04-17,366.25,372.0,363.09,368.95,15280068
2007-04-18,368.25,373.98,368.25,371.34,9167672
2007-04-19,366.31,374.88,365.15,373.09,8801020
2007-04-20,373.75,386.25,373.75,385.36,9545612
2007-04-23,385.75,390.0,381.33,388.58,10004980
2007-04-24,388.5,397.4,385.26,395.74,9520088
2007-04-25,395.5,400.0,390.75,399.6,8250188
2007-04-26,402.5,406.65,396.0,399.21,24818564
2007-04-27,403.0,403.0,383.0,384.8,12549476
2007-04-30,387.45,393.0,375.25,390.26,9542056
2007-05-03,393.75,407.5,393.75,406.54,14740048
2007-05-04,407.56,409.0,394.28,395.79,14740392
2007-05-07,401.25,404.5,399.0,401.63,11330804
2007-05-08,402.13,403.6,397.5,398.29,8582784
2007-05-09,397.5,400.0,393.38,399.56,9231144
2007-05-10,401.75,402.45,393.75,395.35,7242932
2007-05-11,387.75,400.0,382.81,397.28,13463860
2007-05-14,402.5,406.75,401.25,405.06,7640132
2007-05-15,405.13,406.48,398.38,399.63,13875408
2007-05-16,400.25,412.0,399.65,408.68,11372736
2007-05-17,411.28,422.44,411.28,421.31,11416956
2007-05-18,421.2,426.5,417.53,424.61,9273092
2007-05-21,427.5,442.5,426.05,440.24,12957136
2007-05-22,442.25,446.25,434.54,444.81,15727208
2007-05-23,445.0,449.45,437.5,439.04,6415364
